activity_id,user_id,competition_id,activity_timestamp,activity_type,session_duration
27953,2311,7,2025-10-16 15:00:00,start_interview,0
27954,2311,7,2025-10-16 15:43:14,complete_interview,2594
27955,2311,7,2025-10-16 16:08:55,view_feedback,308
27956,2311,7,2025-10-16 16:26:33,share_result,130
27957,2311,8,2025-10-21 08:00:00,signup,0
27958,2311,8,2025-10-23 08:00:00,start_interview,0
27959,2311,8,2025-10-23 08:49:33,complete_interview,2973
27960,2311,8,2025-10-23 09:12:47,view_feedback,338
27961,2311,12,2025-11-18 13:00:00,signup,0
27962,2311,12,2025-11-19 05:00:00,start_interview,0
27963,2311,15,2025-12-09 09:00:00,signup,0
27964,2312,6,2025-10-06 22:00:00,signup,0
27965,2312,6,2025-10-09 03:00:00,start_interview,0
27966,2312,7,2025-10-14 12:00:00,signup,0
27967,2312,7,2025-10-16 00:00:00,start_interview,0
27968,2312,8,2025-10-21 19:00:00,signup,0
27969,2312,8,2025-10-22 22:00:00,start_interview,0
27970,2312,8,2025-10-22 22:40:12,complete_interview,2412
27971,2312,8,2025-10-22 23:04:56,view_feedback,406
27972,2312,8,2025-10-22 23:22:48,share_result,89
27973,2312,9,2025-10-27 21:00:00,signup,0
27974,2312,9,2025-10-29 02:00:00,start_interview,0
27975,2312,10,2025-11-03 23:00:00,signup,0
27976,2312,10,2025-11-06 08:00:00,start_interview,0
27977,2312,10,2025-11-06 08:32:06,complete_interview,1926
27978,2312,10,2025-11-06 08:55:06,view_feedback,397
27979,2312,11,2025-11-11 22:00:00,signup,0
27980,2313,8,2025-10-20 18:00:00,signup,0
27981,2313,8,2025-10-23 13:00:00,start_interview,0
27982,2313,8,2025-10-23 13:38:28,complete_interview,2308
27983,2313,9,2025-10-27 11:00:00,signup,0
27984,2313,9,2025-10-30 11:00:00,start_interview,0
27985,2313,10,2025-11-03 11:00:00,signup,0
27986,2313,10,2025-11-05 11:00:00,start_interview,0
27987,2314,9,2025-10-28 20:00:00,signup,0
27988,2314,15,2025-12-08 00:00:00,signup,0
27989,2314,15,2025-12-10 16:00:00,start_interview,0
27990,2314,15,2025-12-10 16:50:26,complete_interview,3026
27991,2314,15,2025-12-10 17:09:18,view_feedback,871
27992,2315,4,2025-09-23 02:00:00,signup,0
27993,2315,4,2025-09-25 17:00:00,start_interview,0
27994,2315,5,2025-09-30 18:00:00,signup,0
27995,2315,5,2025-10-02 23:00:00,start_interview,0
27996,2315,6,2025-10-07 05:00:00,signup,0
27997,2315,6,2025-10-09 23:00:00,start_interview,0
27998,2315,6,2025-10-09 23:59:49,complete_interview,3589
27999,2315,6,2025-10-10 00:27:26,view_feedback,818
28000,2315,12,2025-11-18 21:00:00,signup,0
28001,2316,2,2025-09-09 02:00:00,signup,0
28002,2316,4,2025-09-22 18:00:00,signup,0
28003,2316,4,2025-09-25 14:00:00,start_interview,0
28004,2316,4,2025-09-25 14:57:57,complete_interview,3477
28005,2316,4,2025-09-25 15:06:49,view_feedback,619
28006,2316,4,2025-09-25 15:31:33,share_result,195
28007,2316,6,2025-10-06 06:00:00,signup,0
28008,2316,11,2025-11-11 13:00:00,signup,0
28009,2316,11,2025-11-12 09:00:00,start_interview,0
28010,2316,13,2025-11-25 11:00:00,signup,0
28011,2316,13,2025-11-26 11:00:00,start_interview,0
28012,2316,13,2025-11-26 11:37:26,complete_interview,2246
28013,2316,13,2025-11-26 11:50:33,view_feedback,485
28014,2316,14,2025-12-02 16:00:00,signup,0
28015,2316,14,2025-12-03 13:00:00,start_interview,0
28016,2316,14,2025-12-03 13:52:23,complete_interview,3143
28017,2316,14,2025-12-03 14:01:34,view_feedback,408
28018,2317,15,2025-12-08 07:00:00,signup,0
28019,2317,15,2025-12-11 04:00:00,start_interview,0
28020,2317,15,2025-12-11 04:43:37,complete_interview,2617
28021,2317,16,2025-12-15 12:00:00,signup,0
28022,2317,16,2025-12-17 01:00:00,start_interview,0
28023,2318,13,2025-11-24 00:00:00,signup,0
28024,2318,13,2025-11-26 03:00:00,start_interview,0
28025,2318,13,2025-11-26 03:38:06,complete_interview,2286
28026,2318,13,2025-11-26 03:46:24,view_feedback,674
28027,2319,8,2025-10-21 10:00:00,signup,0
28028,2319,8,2025-10-23 14:00:00,start_interview,0
28029,2319,8,2025-10-23 14:37:16,complete_interview,2236
28030,2319,8,2025-10-23 14:55:09,view_feedback,816
28031,2319,10,2025-11-03 07:00:00,signup,0
28032,2319,10,2025-11-05 06:00:00,start_interview,0
28033,2319,13,2025-11-25 02:00:00,signup,0
28034,2319,13,2025-11-27 00:00:00,start_interview,0
28035,2319,15,2025-12-09 22:00:00,signup,0
28036,2319,15,2025-12-11 22:00:00,start_interview,0
28037,2320,14,2025-12-02 02:00:00,signup,0
28038,2320,14,2025-12-04 10:00:00,start_interview,0
28039,2320,14,2025-12-04 10:42:16,complete_interview,2536
28040,2320,14,2025-12-04 10:59:03,view_feedback,385
28041,2321,15,2025-12-08 20:00:00,signup,0
28042,2322,8,2025-10-20 10:00:00,signup,0
28043,2322,8,2025-10-23 07:00:00,start_interview,0
28044,2322,8,2025-10-23 07:46:22,complete_interview,2782
28045,2322,8,2025-10-23 08:10:00,view_feedback,857
28046,2322,9,2025-10-28 04:00:00,signup,0
28047,2322,10,2025-11-03 11:00:00,signup,0
28048,2322,11,2025-11-10 17:00:00,signup,0
28049,2322,14,2025-12-01 14:00:00,signup,0
28050,2322,14,2025-12-04 07:00:00,start_interview,0
28051,2322,16,2025-12-15 17:00:00,signup,0
28052,2322,16,2025-12-17 16:00:00,start_interview,0
28053,2324,3,2025-09-16 03:00:00,signup,0
28054,2324,3,2025-09-18 19:00:00,start_interview,0
28055,2324,3,2025-09-18 19:49:36,complete_interview,2976
28056,2324,3,2025-09-18 20:09:19,view_feedback,899
28057,2324,6,2025-10-07 17:00:00,signup,0
28058,2324,6,2025-10-09 11:00:00,start_interview,0
28059,2324,6,2025-10-09 11:33:25,complete_interview,2005
28060,2324,6,2025-10-09 11:40:49,view_feedback,404
28061,2324,9,2025-10-28 16:00:00,signup,0
28062,2324,9,2025-10-29 17:00:00,start_interview,0
28063,2324,9,2025-10-29 17:58:47,complete_interview,3527
28064,2324,9,2025-10-29 18:24:45,view_feedback,640
28065,2324,10,2025-11-04 15:00:00,signup,0
28066,2324,10,2025-11-06 06:00:00,start_interview,0
28067,2324,10,2025-11-06 06:42:13,complete_interview,2533
28068,2324,10,2025-11-06 06:50:53,view_feedback,588
28069,2324,11,2025-11-10 03:00:00,signup,0
28070,2324,11,2025-11-12 21:00:00,start_interview,0
28071,2324,13,2025-11-25 04:00:00,signup,0
28072,2324,14,2025-12-02 02:00:00,signup,0
28073,2324,14,2025-12-04 20:00:00,start_interview,0
28074,2324,14,2025-12-04 20:45:09,complete_interview,2709
28075,2324,14,2025-12-04 20:57:17,view_feedback,471
28076,2324,15,2025-12-09 10:00:00,signup,0
28077,2324,16,2025-12-16 04:00:00,signup,0
28078,2325,2,2025-09-09 10:00:00,signup,0
28079,2325,2,2025-09-10 20:00:00,start_interview,0
28080,2325,4,2025-09-22 21:00:00,signup,0
28081,2325,4,2025-09-24 22:00:00,start_interview,0
28082,2325,4,2025-09-24 22:51:47,complete_interview,3107
28083,2325,4,2025-09-24 23:10:14,view_feedback,862
28084,2325,4,2025-09-24 23:47:45,share_result,217
28085,2325,8,2025-10-20 18:00:00,signup,0
28086,2325,8,2025-10-22 06:00:00,start_interview,0
28087,2325,8,2025-10-22 06:49:45,complete_interview,2985
28088,2325,9,2025-10-28 06:00:00,signup,0
28089,2326,3,2025-09-16 19:00:00,signup,0
28090,2326,3,2025-09-17 07:00:00,start_interview,0
28091,2326,14,2025-12-01 12:00:00,signup,0
28092,2326,14,2025-12-04 21:00:00,start_interview,0
28093,2326,14,2025-12-04 21:37:36,complete_interview,2256
28094,2327,5,2025-09-30 11:00:00,signup,0
28095,2327,6,2025-10-07 21:00:00,signup,0
28096,2327,6,2025-10-08 14:00:00,start_interview,0
28097,2327,16,2025-12-15 09:00:00,signup,0
28098,2327,16,2025-12-17 07:00:00,start_interview,0
28099,2327,16,2025-12-17 07:50:06,complete_interview,3006
28100,2327,16,2025-12-17 08:04:20,view_feedback,319
28101,2327,16,2025-12-17 08:30:30,share_result,296
28102,2328,5,2025-09-30 08:00:00,signup,0
28103,2328,5,2025-10-02 15:00:00,start_interview,0
28104,2328,5,2025-10-02 15:45:42,complete_interview,2742
28105,2328,5,2025-10-02 16:06:02,view_feedback,814
28106,2328,10,2025-11-04 15:00:00,signup,0
28107,2328,10,2025-11-05 19:00:00,start_interview,0
28108,2328,10,2025-11-05 19:54:50,complete_interview,3290
28109,2328,10,2025-11-05 20:02:12,view_feedback,613
28110,2329,6,2025-10-06 03:00:00,signup,0
28111,2329,6,2025-10-08 01:00:00,start_interview,0
28112,2329,6,2025-10-08 01:59:17,complete_interview,3557
28113,2329,6,2025-10-08 02:22:55,view_feedback,726
28114,2330,3,2025-09-15 01:00:00,signup,0
28115,2330,4,2025-09-22 20:00:00,signup,0
28116,2330,4,2025-09-24 16:00:00,start_interview,0
28117,2330,4,2025-09-24 16:57:50,complete_interview,3470
28118,2330,6,2025-10-06 13:00:00,signup,0
28119,2330,6,2025-10-09 11:00:00,start_interview,0
28120,2330,15,2025-12-08 00:00:00,signup,0
28121,2330,15,2025-12-11 22:00:00,start_interview,0
28122,2330,15,2025-12-11 22:37:11,complete_interview,2231
28123,2330,15,2025-12-11 22:57:38,view_feedback,550
28124,2331,7,2025-10-14 16:00:00,signup,0
28125,2331,7,2025-10-16 09:00:00,start_interview,0
28126,2331,10,2025-11-04 04:00:00,signup,0
28127,2331,10,2025-11-05 03:00:00,start_interview,0
28128,2331,13,2025-11-25 14:00:00,signup,0
28129,2331,13,2025-11-27 04:00:00,start_interview,0
28130,2332,3,2025-09-15 19:00:00,signup,0
28131,2332,3,2025-09-18 04:00:00,start_interview,0
28132,2332,7,2025-10-13 16:00:00,signup,0
28133,2332,7,2025-10-16 00:00:00,start_interview,0
28134,2332,7,2025-10-16 00:48:38,complete_interview,2918
28135,2332,7,2025-10-16 01:07:01,view_feedback,687
28136,2332,7,2025-10-16 01:33:40,share_result,86
28137,2332,8,2025-10-20 08:00:00,signup,0
28138,2332,8,2025-10-22 03:00:00,start_interview,0
28139,2332,8,2025-10-22 03:57:49,complete_interview,3469
28140,2332,8,2025-10-22 04:16:21,view_feedback,652
28141,2332,8,2025-10-22 04:35:51,share_result,297
28142,2332,9,2025-10-28 12:00:00,signup,0
28143,2332,11,2025-11-11 04:00:00,signup,0
28144,2332,12,2025-11-17 15:00:00,signup,0
28145,2332,12,2025-11-21 00:00:00,start_interview,0
28146,2332,13,2025-11-25 15:00:00,signup,0
28147,2332,13,2025-11-26 02:00:00,start_interview,0
28148,2332,13,2025-11-26 02:45:49,complete_interview,2749
28149,2332,13,2025-11-26 02:52:00,view_feedback,420
28150,2332,14,2025-12-01 19:00:00,signup,0
28151,2332,14,2025-12-04 19:00:00,start_interview,0
28152,2332,14,2025-12-04 19:53:33,complete_interview,3213
28153,2332,14,2025-12-04 20:02:21,view_feedback,632
28154,2332,14,2025-12-04 20:40:30,share_result,167
28155,2333,5,2025-09-30 19:00:00,signup,0
28156,2333,5,2025-10-01 04:00:00,start_interview,0
28157,2333,5,2025-10-01 04:34:35,complete_interview,2075
28158,2333,7,2025-10-14 23:00:00,signup,0
28159,2333,7,2025-10-15 23:00:00,start_interview,0
28160,2333,7,2025-10-15 23:33:31,complete_interview,2011
28161,2333,7,2025-10-15 23:46:05,view_feedback,841
28162,2333,12,2025-11-17 04:00:00,signup,0
28163,2333,12,2025-11-20 20:00:00,start_interview,0
28164,2333,12,2025-11-20 20:54:19,complete_interview,3259
28165,2333,12,2025-11-20 21:20:50,view_feedback,857
28166,2333,13,2025-11-25 05:00:00,signup,0
28167,2333,13,2025-11-26 20:00:00,start_interview,0
28168,2333,13,2025-11-26 20:35:38,complete_interview,2138
28169,2333,13,2025-11-26 20:56:07,view_feedback,659
28170,2334,4,2025-09-22 07:00:00,signup,0
28171,2334,4,2025-09-24 06:00:00,start_interview,0
28172,2334,4,2025-09-24 06:58:50,complete_interview,3530
28173,2334,4,2025-09-24 07:09:40,view_feedback,854
28174,2334,4,2025-09-24 07:47:54,share_result,298
28175,2334,7,2025-10-13 09:00:00,signup,0
28176,2334,7,2025-10-16 04:00:00,start_interview,0
28177,2334,7,2025-10-16 04:53:21,complete_interview,3201
28178,2334,7,2025-10-16 05:14:40,view_feedback,805
28179,2334,9,2025-10-28 07:00:00,signup,0
28180,2334,9,2025-10-30 02:00:00,start_interview,0
28181,2334,9,2025-10-30 02:46:00,complete_interview,2760
28182,2334,9,2025-10-30 02:59:08,view_feedback,755
28183,2334,9,2025-10-30 03:34:48,share_result,121
28184,2334,10,2025-11-04 12:00:00,signup,0
28185,2334,10,2025-11-05 02:00:00,start_interview,0
28186,2334,10,2025-11-05 02:37:51,complete_interview,2271
28187,2334,10,2025-11-05 03:04:17,view_feedback,406
28188,2334,11,2025-11-10 09:00:00,signup,0
28189,2334,11,2025-11-12 17:00:00,start_interview,0
28190,2334,11,2025-11-12 17:53:52,complete_interview,3232
28191,2334,11,2025-11-12 18:15:00,view_feedback,866
28192,2334,15,2025-12-08 03:00:00,signup,0
28193,2335,4,2025-09-23 18:00:00,signup,0
28194,2335,4,2025-09-24 14:00:00,start_interview,0
28195,2335,4,2025-09-24 14:54:07,complete_interview,3247
28196,2335,4,2025-09-24 15:04:18,view_feedback,383
28197,2335,4,2025-09-24 15:47:16,share_result,199
28198,2335,5,2025-09-29 03:00:00,signup,0
28199,2335,5,2025-10-01 14:00:00,start_interview,0
28200,2335,6,2025-10-06 18:00:00,signup,0
28201,2335,6,2025-10-08 11:00:00,start_interview,0
28202,2335,6,2025-10-08 11:38:34,complete_interview,2314
28203,2335,6,2025-10-08 11:43:55,view_feedback,334
28204,2335,7,2025-10-14 06:00:00,signup,0
28205,2335,7,2025-10-15 10:00:00,start_interview,0
28206,2335,7,2025-10-15 10:33:24,complete_interview,2004
28207,2335,7,2025-10-15 10:47:20,view_feedback,791
28208,2335,7,2025-10-15 11:10:14,share_result,256
28209,2335,8,2025-10-20 13:00:00,signup,0
28210,2335,8,2025-10-22 02:00:00,start_interview,0
28211,2335,8,2025-10-22 02:35:32,complete_interview,2132
28212,2335,8,2025-10-22 03:05:26,view_feedback,829
28213,2335,8,2025-10-22 03:35:21,share_result,254
28214,2336,5,2025-09-30 16:00:00,signup,0
28215,2336,5,2025-10-03 00:00:00,start_interview,0
28216,2336,5,2025-10-03 00:56:24,complete_interview,3384
28217,2336,5,2025-10-03 01:02:00,view_feedback,337
28218,2336,5,2025-10-03 01:38:01,share_result,248
28219,2336,12,2025-11-17 07:00:00,signup,0
28220,2336,12,2025-11-20 15:00:00,start_interview,0
28221,2336,12,2025-11-20 15:40:25,complete_interview,2425
28222,2336,12,2025-11-20 16:03:54,view_feedback,497
28223,2336,16,2025-12-16 01:00:00,signup,0
28224,2337,6,2025-10-07 04:00:00,signup,0
28225,2337,6,2025-10-09 10:00:00,start_interview,0
28226,2337,6,2025-10-09 10:45:53,complete_interview,2753
28227,2337,6,2025-10-09 11:03:00,view_feedback,765
28228,2337,7,2025-10-14 11:00:00,signup,0
28229,2337,11,2025-11-10 14:00:00,signup,0
28230,2337,11,2025-11-13 00:00:00,start_interview,0
28231,2337,13,2025-11-25 07:00:00,signup,0
28232,2337,13,2025-11-27 01:00:00,start_interview,0
28233,2337,16,2025-12-15 10:00:00,signup,0
28234,2337,16,2025-12-17 17:00:00,start_interview,0
28235,2337,16,2025-12-17 17:57:24,complete_interview,3444
28236,2337,16,2025-12-17 18:10:49,view_feedback,712
28237,2338,5,2025-09-30 18:00:00,signup,0
28238,2338,12,2025-11-17 12:00:00,signup,0
28239,2338,12,2025-11-19 18:00:00,start_interview,0
28240,2339,8,2025-10-20 06:00:00,signup,0
28241,2339,13,2025-11-25 08:00:00,signup,0
28242,2339,13,2025-11-27 03:00:00,start_interview,0
28243,2339,13,2025-11-27 03:49:08,complete_interview,2948
28244,2339,13,2025-11-27 04:18:59,view_feedback,319
28245,2339,16,2025-12-15 05:00:00,signup,0
28246,2339,16,2025-12-17 03:00:00,start_interview,0
28247,2339,16,2025-12-17 03:55:24,complete_interview,3324
28248,2339,16,2025-12-17 04:07:16,view_feedback,520
28249,2340,7,2025-10-14 17:00:00,signup,0
28250,2340,7,2025-10-15 22:00:00,start_interview,0
28251,2340,10,2025-11-03 19:00:00,signup,0
28252,2340,16,2025-12-15 02:00:00,signup,0
28253,2340,16,2025-12-17 20:00:00,start_interview,0
28254,2340,16,2025-12-17 20:44:19,complete_interview,2659
28255,2340,16,2025-12-17 20:54:04,view_feedback,693
28256,2341,9,2025-10-28 22:00:00,signup,0
28257,2341,11,2025-11-11 11:00:00,signup,0
28258,2341,11,2025-11-12 16:00:00,start_interview,0
28259,2341,14,2025-12-02 03:00:00,signup,0
28260,2341,14,2025-12-04 18:00:00,start_interview,0
28261,2342,10,2025-11-04 17:00:00,signup,0
28262,2342,10,2025-11-06 23:00:00,start_interview,0
28263,2342,11,2025-11-10 13:00:00,signup,0
28264,2342,11,2025-11-13 03:00:00,start_interview,0
28265,2342,11,2025-11-13 03:56:53,complete_interview,3413
28266,2342,11,2025-11-13 04:20:55,view_feedback,633
28267,2342,14,2025-12-01 09:00:00,signup,0
28268,2342,14,2025-12-04 19:00:00,start_interview,0
28269,2342,14,2025-12-04 19:39:36,complete_interview,2376
28270,2342,14,2025-12-04 19:48:11,view_feedback,355
28271,2342,14,2025-12-04 20:31:36,share_result,87
28272,2343,7,2025-10-13 15:00:00,signup,0
28273,2343,7,2025-10-16 20:00:00,start_interview,0
28274,2343,7,2025-10-16 20:44:48,complete_interview,2688
28275,2343,7,2025-10-16 21:05:47,view_feedback,665
28276,2343,7,2025-10-16 21:30:39,share_result,237
28277,2343,9,2025-10-28 17:00:00,signup,0
28278,2343,9,2025-10-30 15:00:00,start_interview,0
28279,2343,9,2025-10-30 15:58:22,complete_interview,3502
28280,2343,9,2025-10-30 16:21:55,view_feedback,859
28281,2343,10,2025-11-04 17:00:00,signup,0
28282,2343,13,2025-11-24 09:00:00,signup,0
28283,2343,13,2025-11-27 13:00:00,start_interview,0
28284,2343,13,2025-11-27 13:42:39,complete_interview,2559
28285,2343,13,2025-11-27 13:57:59,view_feedback,370
28286,2343,16,2025-12-15 13:00:00,signup,0
28287,2343,16,2025-12-17 02:00:00,start_interview,0
28288,2343,16,2025-12-17 02:48:26,complete_interview,2906
28289,2343,16,2025-12-17 02:55:39,view_feedback,782
28290,2344,4,2025-09-23 01:00:00,signup,0
28291,2344,4,2025-09-25 19:00:00,start_interview,0
28292,2344,14,2025-12-01 04:00:00,signup,0
28293,2344,14,2025-12-04 21:00:00,start_interview,0
28294,2345,7,2025-10-14 16:00:00,signup,0
28295,2345,11,2025-11-11 04:00:00,signup,0
28296,2345,13,2025-11-25 11:00:00,signup,0
28297,2345,13,2025-11-28 00:00:00,start_interview,0
28298,2346,15,2025-12-09 08:00:00,signup,0
28299,2346,15,2025-12-10 12:00:00,start_interview,0
28300,2347,5,2025-09-29 19:00:00,signup,0
28301,2347,10,2025-11-03 06:00:00,signup,0
28302,2347,12,2025-11-17 09:00:00,signup,0
28303,2347,12,2025-11-19 11:00:00,start_interview,0
28304,2347,14,2025-12-02 12:00:00,signup,0
28305,2348,4,2025-09-23 20:00:00,signup,0
28306,2348,5,2025-09-30 21:00:00,signup,0
28307,2348,5,2025-10-02 22:00:00,start_interview,0
28308,2348,8,2025-10-20 11:00:00,signup,0
28309,2348,8,2025-10-22 18:00:00,start_interview,0
28310,2348,8,2025-10-22 18:34:02,complete_interview,2042
28311,2348,8,2025-10-22 18:44:56,view_feedback,443
28312,2348,9,2025-10-27 07:00:00,signup,0
28313,2348,9,2025-10-30 14:00:00,start_interview,0
28314,2348,9,2025-10-30 14:56:16,complete_interview,3376
28315,2348,9,2025-10-30 15:11:28,view_feedback,657
28316,2348,14,2025-12-01 18:00:00,signup,0
28317,2348,14,2025-12-04 03:00:00,start_interview,0
28318,2348,14,2025-12-04 03:31:48,complete_interview,1908
28319,2348,14,2025-12-04 03:40:31,view_feedback,647
28320,2349,5,2025-09-29 06:00:00,signup,0
28321,2349,5,2025-10-02 08:00:00,start_interview,0
28322,2349,6,2025-10-06 00:00:00,signup,0
28323,2349,6,2025-10-08 18:00:00,start_interview,0
28324,2349,6,2025-10-08 18:40:52,complete_interview,2452
28325,2349,6,2025-10-08 18:50:13,view_feedback,393
28326,2349,7,2025-10-13 03:00:00,signup,0
28327,2349,7,2025-10-16 14:00:00,start_interview,0
28328,2349,9,2025-10-28 06:00:00,signup,0
28329,2349,9,2025-10-30 07:00:00,start_interview,0
28330,2349,9,2025-10-30 07:54:48,complete_interview,3288
28331,2349,12,2025-11-17 13:00:00,signup,0
28332,2349,13,2025-11-24 23:00:00,signup,0
28333,2349,13,2025-11-26 09:00:00,start_interview,0
28334,2349,13,2025-11-26 09:43:18,complete_interview,2598
28335,2349,13,2025-11-26 09:53:24,view_feedback,825
28336,2349,16,2025-12-17 00:00:00,signup,0
28337,2349,16,2025-12-18 20:00:00,start_interview,0
28338,2349,16,2025-12-18 20:51:39,complete_interview,3099
28339,2349,16,2025-12-18 21:13:44,view_feedback,568
28340,2350,2,2025-09-09 03:00:00,signup,0
28341,2350,2,2025-09-11 23:00:00,start_interview,0
28342,2350,2,2025-09-11 23:46:10,complete_interview,2770
28343,2350,6,2025-10-07 07:00:00,signup,0
28344,2350,6,2025-10-09 17:00:00,start_interview,0
28345,2350,7,2025-10-14 16:00:00,signup,0
28346,2350,7,2025-10-16 00:00:00,start_interview,0
28347,2350,7,2025-10-16 00:53:08,complete_interview,3188
28348,2350,7,2025-10-16 01:13:25,view_feedback,874
28349,2350,7,2025-10-16 01:40:40,share_result,194
28350,2350,8,2025-10-21 23:00:00,signup,0
28351,2350,8,2025-10-22 22:00:00,start_interview,0
28352,2350,8,2025-10-22 22:51:12,complete_interview,3072
28353,2350,8,2025-10-22 23:17:40,view_feedback,510
28354,2350,9,2025-10-28 21:00:00,signup,0
28355,2350,9,2025-10-29 22:00:00,start_interview,0
28356,2350,10,2025-11-04 12:00:00,signup,0
28357,2350,10,2025-11-05 21:00:00,start_interview,0
28358,2350,14,2025-12-02 11:00:00,signup,0
28359,2350,14,2025-12-03 04:00:00,start_interview,0
28360,2350,14,2025-12-03 04:35:35,complete_interview,2135
28361,2350,15,2025-12-09 19:00:00,signup,0
28362,2350,15,2025-12-11 13:00:00,start_interview,0
28363,2350,15,2025-12-11 13:51:11,complete_interview,3071
28364,2350,15,2025-12-11 14:11:09,view_feedback,733
28365,2351,13,2025-11-24 08:00:00,signup,0
28366,2352,10,2025-11-03 16:00:00,signup,0
28367,2352,12,2025-11-17 08:00:00,signup,0
28368,2352,12,2025-11-20 15:00:00,start_interview,0
28369,2352,12,2025-11-20 15:39:38,complete_interview,2378
28370,2352,12,2025-11-20 15:53:30,view_feedback,794
28371,2352,13,2025-11-25 22:00:00,signup,0
28372,2352,13,2025-11-26 00:00:00,start_interview,0
28373,2352,13,2025-11-26 00:55:17,complete_interview,3317
28374,2352,13,2025-11-26 01:19:38,view_feedback,841
28375,2352,14,2025-12-01 05:00:00,signup,0
28376,2352,14,2025-12-04 10:00:00,start_interview,0
28377,2352,14,2025-12-04 10:59:32,complete_interview,3572
28378,2352,14,2025-12-04 11:12:00,view_feedback,510
28379,2353,14,2025-12-02 01:00:00,signup,0
28380,2353,15,2025-12-09 09:00:00,signup,0
28381,2353,15,2025-12-10 02:00:00,start_interview,0
28382,2353,15,2025-12-10 02:53:34,complete_interview,3214
28383,2353,15,2025-12-10 03:02:18,view_feedback,325
28384,2354,4,2025-09-23 17:00:00,signup,0
28385,2354,4,2025-09-24 00:00:00,start_interview,0
28386,2354,5,2025-09-29 14:00:00,signup,0
28387,2354,5,2025-10-02 09:00:00,start_interview,0
28388,2354,5,2025-10-02 09:52:47,complete_interview,3167
28389,2354,5,2025-10-02 10:18:04,view_feedback,610
28390,2354,8,2025-10-20 10:00:00,signup,0
28391,2354,9,2025-10-28 15:00:00,signup,0
28392,2354,9,2025-10-29 02:00:00,start_interview,0
28393,2354,9,2025-10-29 02:38:16,complete_interview,2296
28394,2354,10,2025-11-04 16:00:00,signup,0
28395,2354,10,2025-11-06 01:00:00,start_interview,0
28396,2354,11,2025-11-11 21:00:00,signup,0
28397,2354,11,2025-11-12 19:00:00,start_interview,0
28398,2354,12,2025-11-17 02:00:00,signup,0
28399,2354,12,2025-11-20 08:00:00,start_interview,0
28400,2354,12,2025-11-20 08:40:36,complete_interview,2436
28401,2354,12,2025-11-20 08:49:26,view_feedback,472
28402,2355,5,2025-09-30 07:00:00,signup,0
28403,2355,5,2025-10-01 09:00:00,start_interview,0
28404,2355,5,2025-10-01 09:41:27,complete_interview,2487
28405,2355,14,2025-12-01 23:00:00,signup,0
28406,2355,14,2025-12-04 21:00:00,start_interview,0
28407,2355,14,2025-12-04 21:55:54,complete_interview,3354
28408,2355,14,2025-12-04 22:02:04,view_feedback,867
28409,2355,15,2025-12-09 19:00:00,signup,0
28410,2355,15,2025-12-11 23:00:00,start_interview,0
28411,2355,15,2025-12-11 23:50:18,complete_interview,3018
28412,2355,15,2025-12-11 23:57:58,view_feedback,353
28413,2356,7,2025-10-13 05:00:00,signup,0
28414,2356,7,2025-10-15 17:00:00,start_interview,0
28415,2356,12,2025-11-18 21:00:00,signup,0
28416,2356,12,2025-11-20 22:00:00,start_interview,0
28417,2356,12,2025-11-20 22:51:32,complete_interview,3092
28418,2356,15,2025-12-10 00:00:00,signup,0
28419,2356,15,2025-12-12 00:00:00,start_interview,0
28420,2357,9,2025-10-28 08:00:00,signup,0
28421,2357,9,2025-10-29 20:00:00,start_interview,0
28422,2357,9,2025-10-29 20:38:06,complete_interview,2286
28423,2357,9,2025-10-29 21:02:58,view_feedback,381
28424,2357,12,2025-11-17 17:00:00,signup,0
28425,2357,12,2025-11-20 20:00:00,start_interview,0
28426,2357,15,2025-12-08 00:00:00,signup,0
28427,2357,15,2025-12-10 07:00:00,start_interview,0
28428,2357,16,2025-12-15 07:00:00,signup,0
28429,2358,7,2025-10-13 17:00:00,signup,0
28430,2358,7,2025-10-16 16:00:00,start_interview,0
28431,2358,7,2025-10-16 16:38:51,complete_interview,2331
28432,2358,11,2025-11-11 05:00:00,signup,0
28433,2358,11,2025-11-12 13:00:00,start_interview,0
28434,2358,11,2025-11-12 13:49:18,complete_interview,2958
28435,2358,11,2025-11-12 14:06:41,view_feedback,674
28436,2358,11,2025-11-12 14:33:19,share_result,224
28437,2358,16,2025-12-15 17:00:00,signup,0
28438,2358,16,2025-12-17 19:00:00,start_interview,0
28439,2359,5,2025-09-30 23:00:00,signup,0
28440,2359,9,2025-10-28 19:00:00,signup,0
28441,2359,9,2025-10-29 18:00:00,start_interview,0
28442,2359,13,2025-11-24 09:00:00,signup,0
28443,2359,13,2025-11-26 22:00:00,start_interview,0
28444,2359,13,2025-11-26 22:54:16,complete_interview,3256
28445,2359,13,2025-11-26 23:07:13,view_feedback,480
28446,2359,15,2025-12-09 06:00:00,signup,0
28447,2359,16,2025-12-16 07:00:00,signup,0
28448,2359,16,2025-12-17 17:00:00,start_interview,0
28449,2359,16,2025-12-17 17:39:32,complete_interview,2372
28450,2359,16,2025-12-17 17:52:05,view_feedback,492
28451,2359,16,2025-12-17 18:25:22,share_result,192
28452,2360,5,2025-09-30 15:00:00,signup,0
28453,2360,5,2025-10-01 20:00:00,start_interview,0
28454,2360,5,2025-10-01 20:50:52,complete_interview,3052
28455,2360,5,2025-10-01 21:14:47,view_feedback,799
